player,matches,ace,dfs,svpt,svgms,last,ace_pct,df_pct,ace_pct_raw,ace_hard,n_hard,ace_clay,n_clay,ace_grass,n_grass,ret_matches,ace_conc,svpt_faced,conceded_pct,ret_mult
Vit Kopriva,39.0,144.0,152.0,2913.0,444.0,20251103.0,0.052985893768076185,0.05018770815458435,0.04943357363542739,0.06389925633282287,938.0,0.045010067486174095,1730.0,0.08883971467469821,245.0,49,323.0,3613.0,0.08834843410257573,1.120381572488706
Vitaliy Sachko,11.0,43.0,23.0,820.0,126.0,20251103.0,0.06110021807675116,0.030550718947654047,0.0524390243902439,0.07230482561365846,575.0,0.044761928287675695,245.0,,,11,74.0,784.0,0.08914042741016588,1.1304251540911616
Vladimir Ivanov,1.0,2.0,3.0,68.0,9.0,20210917.0,0.07167150866161626,0.03690572033362807,0.029411764705882353,0.08012223284896794,68.0,,,,,1,14.0,52.0,0.10075722578238144,1.2777423868158067
Vladyslav Orlov,1.0,3.0,3.0,55.0,9.0,20240201.0,0.07591706824975035,0.037960169486017444,0.05454545454545454,0.0846092416995978,55.0,,,,,1,9.0,60.0,0.0881353609861661,1.1176795076966926
William Blumberg,1.0,7.0,2.0,58.0,12.0,20220711.0,0.08415341933108386,0.0355281159741003,0.1206896551724138,,,,,0.09891182525148547,58.0,1,10.0,106.0,0.08209934002694942,1.0411343292500628
William Rejchtman Vinciguerra,1.0,1.0,4.0,66.0,8.0,20250714.0,0.0698331889563013,0.039210036729909734,0.015151515151515152,,,0.046934428638521083,66.0,,,1,8.0,49.0,0.08806740769184056,1.1168177649898117
Wishaya Trongcharoenchaikul,5.0,26.0,16.0,346.0,49.0,20240203.0,0.07713440489763594,0.04057892374817418,0.07514450867052024,0.08408174497887341,153.0,0.06049147343263207,193.0,,,5,15.0,286.0,0.0678458688828519,0.8603804021877518
Yan Bai,1.0,7.0,0.0,92.0,16.0,20190923.0,0.07833793913340734,0.029007880317353525,0.07608695652173914,0.08637643287259553,92.0,,,,,1,2.0,96.0,0.0676255363984605,0.8575862784679563
Yanaki Milev,4.0,9.0,22.0,297.0,44.0,20250912.0,0.05816680925916271,0.05203999586246476,0.030303030303030304,0.08128553446173051,49.0,0.044554697138195716,248.0,,,4,8.0,297.0,0.056732089029607476,0.7194421470307396
Yanki Erel,2.0,17.0,10.0,175.0,29.0,20250912.0,0.08442133226719375,0.04221196020197902,0.09714285714285714,0.09129948691011652,175.0,,,,,2,27.0,203.0,0.09708501833107198,1.2311736660388655
Yannick Hanfmann,156.0,777.0,273.0,11796.0,1855.0,20251103.0,0.06629569252653628,0.023554597992467854,0.06586978636826042,0.08504433140207895,4274.0,0.048589806124072814,6286.0,0.0912601564579342,1236.0,164,993.0,12752.0,0.07790011147001494,0.9878822445736625
Yannick Maden,10.0,28.0,12.0,875.0,126.0,20200203.0,0.046699816512656006,0.020605393816578773,0.032,0.06236375796728891,538.0,0.035103722856921066,337.0,,,10,70.0,801.0,0.08454809829611691,1.0721880051654644
Yassine Dlimi,2.0,0.0,16.0,162.0,22.0,20240914.0,0.05612502856518933,0.05386455002871519,0.0,0.0728895379328891,87.0,0.04393988156958068,75.0,,,2,11.0,171.0,0.07450484422703399,0.944825512540429
Yasutaka Uchiyama,33.0,241.0,79.0,2715.0,428.0,20240918.0,0.08749350435108713,0.029942817693784245,0.08876611418047882,0.09753604572842729,2158.0,0.049953792468528845,218.0,0.07483303919510195,339.0,33,229.0,2703.0,0.08396463617584157,1.0647888903487523
Ye Cong Mo,1.0,1.0,3.0,57.0,10.0,20230920.0,0.07120845963596589,0.037794041829623495,0.017543859649122806,0.0798625929394245,57.0,,,,,1,10.0,74.0,0.08764191150556205,1.1114218789040757
Yen-Hsun Lu,9.0,21.0,28.0,681.0,109.0,20210628.0,0.04860524149272563,0.03910441916386488,0.030837004405286344,0.06062089432571068,433.0,0.046045144727475416,75.0,0.0755700104104369,173.0,9,70.0,657.0,0.09606647687193605,1.2182571373734368
Yi Zhou,13.0,94.0,24.0,978.0,156.0,20250924.0,0.09110469234661568,0.02777349573014364,0.09611451942740286,0.09397474961779173,978.0,,,,,13,84.0,979.0,0.08378699496275302,1.0625361515913467
Yibing Wu,49.0,203.0,102.0,3974.0,603.0,20260107.0,0.053621917250488434,0.02658250505627296,0.05108203321590337,0.05733083460599969,2853.0,0.04516769292564771,682.0,0.07425699161523283,439.0,52,404.0,4010.0,0.09876241860626676,1.2524454449572529
Yoshihito Nishioka,237.0,513.0,365.0,18602.0,2871.0,20260214.0,0.028657102728851507,0.019959576734877273,0.02757767981937426,0.03172823043162949,13578.0,0.022590961747883925,3711.0,0.04162382718340943,1313.0,234,2121.0,18363.0,0.11472271310843876,1.4548442767346799
Yosuke Watanuki,42.0,404.0,169.0,3342.0,521.0,20250924.0,0.11639290915383121,0.04897698479854034,0.12088569718731298,0.11071590925067851,2278.0,0.07551693393152502,512.0,0.1400227058457777,552.0,42,294.0,3359.0,0.08660342273307699,1.0982523904377852
Younes Lalami Laaroussi,3.0,5.0,15.0,173.0,26.0,20250331.0,0.06377358822624156,0.05108530037720408,0.028901734104046242,,,0.04515086168507997,173.0,,,3,10.0,141.0,0.076787922465132,0.9737781341969165
Yousaf Khalil,1.0,4.0,3.0,37.0,7.0,20240914.0,0.08133241659871032,0.03952374626118521,0.10810810810810811,0.09038262007624026,37.0,,,,,1,5.0,44.0,0.08230240102170362,1.0437094263519502
Yshai Oliel,4.0,7.0,5.0,207.0,33.0,20240203.0,0.06349631969297596,0.0317493856938022,0.033816425120772944,0.070011869807771,207.0,,,,,4,20.0,202.0,0.08561838214889769,1.085760699669541
Yu Hsiou Hsu,7.0,24.0,17.0,616.0,92.0,20240203.0,0.05466758469846104,0.030779406610371984,0.03896103896103896,0.05856024111546949,616.0,,,,,7,68.0,581.0,0.10147019985080165,1.2867838940709648
Yuichi Sugita,23.0,70.0,45.0,1738.0,266.0,20210830.0,0.047494043991410856,0.027723048230186127,0.04027617951668585,0.05111205309726841,1351.0,0.04952581689948304,82.0,0.07276824959600049,305.0,23,207.0,1640.0,0.1169324833596257,1.4828672507014748
Yuki Bhambri,6.0,15.0,23.0,455.0,66.0,20230203.0,0.054435398893142,0.04359283873232507,0.03296703296703297,0.05966985549411683,396.0,,,0.08998173412893322,59.0,6,33.0,424.0,0.07832799278353933,0.9933083774050424
Yun seong Chung,2.0,10.0,1.0,154.0,23.0,20230717.0,0.07498603980800796,0.027566565191584718,0.06493506493506493,0.08266375492692629,102.0,,,0.09358764594066449,52.0,2,12.0,143.0,0.08018833527373188,1.0169001191908622
Yunchaokete Bu,56.0,387.0,101.0,4304.0,666.0,20250924.0,0.0889758218651438,0.02450507591754633,0.08991635687732343,0.0940548648927733,3486.0,0.059573575866219725,605.0,0.09184602930698262,213.0,56,430.0,4303.0,0.09813784096398818,1.2445249278806865
Yuta Shimizu,2.0,3.0,6.0,97.0,15.0,20221003.0,0.06950154135540525,0.040788485143134684,0.030927835051546393,0.07968822046575763,58.0,,,0.09180322543321263,39.0,2,2.0,88.0,0.06873415174925494,0.8716450699182509
Zachary Svajda,27.0,133.0,62.0,2387.0,374.0,20250824.0,0.05903920561666179,0.027367017264491544,0.05571847507331378,0.06224348010899926,2291.0,,,0.07923712896205715,96.0,36,265.0,3091.0,0.08494479119267728,1.077218625297649
Zdenek Kolar,3.0,15.0,19.0,395.0,55.0,20220627.0,0.05854373088507724,0.04185141775614835,0.0379746835443038,,,0.04757225245161632,312.0,0.0834401986856736,83.0,3,37.0,335.0,0.0932547837464441,1.1826009404380513
Ze Zhang,3.0,20.0,10.0,258.0,36.0,20191007.0,0.07833171132771491,0.03688735124033121,0.07751937984496124,0.0843422567983541,258.0,,,,,3,16.0,216.0,0.07717900333382534,0.9787375859754073
Zhe Li,7.0,20.0,7.0,550.0,86.0,20230920.0,0.05425501689856464,0.02239144959593467,0.03636363636363636,0.05841811049822842,550.0,,,,,7,44.0,522.0,0.08193304344212192,1.0390254562281345
Zhizhen Zhang,122.0,894.0,244.0,9821.0,1556.0,20260104.0,0.09055300519065027,0.02526874837257978,0.09102942673862133,0.09449087804064911,5881.0,0.06715073871314639,2502.0,0.10897802827267702,1438.0,127,1059.0,10073.0,0.10412892829691936,1.3205002851710417
Zizou Bergs,114.0,767.0,415.0,9261.0,1435.0,20260110.0,0.08265627430427869,0.04443348277778056,0.08282042975920527,0.08962874364876397,6099.0,0.06706266093100499,1969.0,0.07551890518843712,1193.0,124,650.0,10141.0,0.06465631970910125,0.8199324626728551
Zsombor Piros,10.0,50.0,13.0,836.0,122.0,20250912.0,0.06597270716313626,0.022064625498493477,0.05980861244019139,0.07385604742463474,717.0,0.045995074654240506,119.0,,,11,57.0,911.0,0.06753796037653426,0.8564756921609697
Zura Tkemaladze,2.0,0.0,6.0,147.0,18.0,20240203.0,0.05766410613096235,0.03706010441707118,0.0,0.06489434181593601,147.0,,,,,2,2.0,136.0,0.06257885457767987,0.793587302462885
